index,Unnamed: 0,Date,User,Tweet,Cleaned_Tweet,Language,Sentiment,radio,blog,festival
243,243,2022-07-13 07:39:25+00:00,JossStonePL,"NEW VIDEO: @JossStone performing ""Don't Cha Wanna Ride/Bad Habit"" in Perugia, Italy @UmbriaJazz_OFC #JossStone #Italy #Perugia #UmbriaJazz #NeverForgetMyLoveTour 
https://t.co/l5pTUe1AZF",NEW VIDEO JossStone performing Dont Cha Wanna RideBad Habit Perugia Italy UmbriaJazzOFC JossStone Italy Perugia UmbriaJazz NeverForgetMyLoveTour httpstcol5pTUe1AZF,English,Neutral,-,-,-
244,244,2022-07-13 07:38:23+00:00,JossStonePL,"NEW VIDEO: @JossStone performing ""You Had Me"" in Perugia, Italy @UmbriaJazz_OFC #JossStone #Italy #Perugia #UmbriaJazz #NeverForgetMyLoveTour 
https://t.co/3q6dXfsV1W",NEW VIDEO JossStone performing You Had Me Perugia Italy UmbriaJazzOFC JossStone Italy Perugia UmbriaJazz NeverForgetMyLoveTour httpstco3q6dXfsV1W,English,Neutral,-,-,-
245,245,2022-07-13 07:37:57+00:00,JossStonePL,"NEW VIDEO: @JossStone performing ""You're My Girl"" in Perugia, Italy @UmbriaJazz_OFC #JossStone #Italy #Perugia #UmbriaJazz #NeverForgetMyLoveTour https://t.co/VstQWb3HTb",NEW VIDEO JossStone performing Youre My Girl Perugia Italy UmbriaJazzOFC JossStone Italy Perugia UmbriaJazz NeverForgetMyLoveTour httpstcoVstQWb3HTb,English,Neutral,-,-,-
247,247,2022-07-13 06:11:03+00:00,NickNiceOne,"Still A Friend of Mine! Bluey &amp; The Incognito Family. Here with Bluey, Vanessa &amp; Tony and me sneaking into a foto with the Queen Dee Dee Bridgewater #incognitoworld #tonymomrelle#radiomontecarlo #umbriajazz https://t.co/JdCOcM25VU",Still A Friend Mine Bluey amp The Incognito Family Here Bluey Vanessa amp Tony sneaking foto Queen Dee Dee Bridgewater incognitoworld tonymomrelleradiomontecarlo umbriajazz httpstcoJdCOcM25VU,English,Positive,dee dee bridgewater incognitoworld tonymomrelle montecarlo umbriajazz httpstcojdcocm25vu,-,-
251,251,2022-07-12 18:57:24+00:00,jasoncamelio,"Taking busking to a new level… the @BerkleeCollege late night jam in #perugia at @UmbriaJazz_OFC w/ Fernando, Nicola, Giorgio, David and Jason. When the main stage goes dark… #berklee keeps going! https://t.co/J9Afcmxjho",Taking busking new level BerkleeCollege late night jam perugia UmbriaJazzOFC w Fernando Nicola Giorgio David Jason When main stage goes dark berklee keeps going httpstcoJ9Afcmxjho,English,Neutral,-,-,-
252,252,2022-07-12 14:37:41+00:00,CorriereUmbria,"Umbria Jazz, Dee Dee Bridgewater balla con il pubblico e Jamie Cullum salta dal pianoforte. Le foto della serata di lunedì 11 luglio #UmbriaJazz #Uj2022 #DeeDeeBridgewater #Kingfish #JamieCullum  https://t.co/O96AWMonvt https://t.co/NjJPr2Og0e",Umbria Jazz Dee Dee Bridgewater balla pubblico Jamie Cullum salta pianoforte Le foto serata luned 11 luglio UmbriaJazz Uj2022 DeeDeeBridgewater Kingfish JamieCullum httpstcoO96AWMonvt httpstcoNjJPr2Og0e,English,Neutral,-,-,-
256,256,2022-07-12 09:55:23+00:00,vijayiyer,"Perugia! Join us TODAY at 5pm at @UmbriaJazz_OFC:

Vijay Iyer, Linda May Han Oh, Tyshawn Sorey https://t.co/DzeZLq3b6I",Perugia Join us TODAY 5pm UmbriaJazzOFC Vijay Iyer Linda May Han Oh Tyshawn Sorey httpstcoDzeZLq3b6I,English,Positive,-,-,-
258,258,2022-07-12 08:06:19+00:00,UmbriaJazz_OFC,"Day 5 🎡 #umbriajazz22

🚩 https://t.co/4gkV90Y3vE https://t.co/nevQ93orAn","Day 5  umbriajazz22

 httpstco4gkV90Y3vE httpstconevQ93orAn",English,Neutral,-,-,-
259,259,2022-07-11 22:54:18+00:00,MajaGaspari,"@jamiecullum and @callmekingfish, omg, what a night! Thank you, thank you, thank you! Damn! 🎶 @UmbriaJazz_OFC #umbriajazz",jamiecullum callmekingfish omg night Thank you thank you thank you Damn  UmbriaJazzOFC umbriajazz,English,Positive,-,-,-
262,262,2022-07-11 20:20:51+00:00,FantaSuperMega,I Wish i was taller! @UmbriaJazz_OFC @jamiecullum https://t.co/aQjSnVzuCz,I Wish taller UmbriaJazzOFC jamiecullum httpstcoaQjSnVzuCz,English,Positive,-,-,-
265,265,2022-07-11 17:36:14+00:00,RobRoy1671,"@BottegaVinoPG Enjoying a lovely evening of jazz  @BottegaVinoPG , with wine and food as part of @UmbriaJazz_OFC",BottegaVinoPG Enjoying lovely evening jazz BottegaVinoPG  wine food part UmbriaJazzOFC,English,Positive,-,-,-
268,268,2022-07-11 15:29:31+00:00,mmportas,AAAAAAAA vídeo no YouTube do @UmbriaJazz_OFC sobre o show de sábado https://t.co/M7Jq56tQ8w,AAAAAAAA vdeo YouTube UmbriaJazzOFC sobre show sbado httpstcoM7Jq56tQ8w,English,Neutral,-,-,-
270,270,2022-07-11 13:19:41+00:00,enelgreenpower,"The Main Stage of the @UmbriaJazz_OFC went green with #EnelGreenPower!
Relive with us the exciting performance of @gilbertogil the extraordinary Brazilian artist and environmental advocate! Find out more 👇 https://t.co/JkgHvYGPgA",The Main Stage UmbriaJazzOFC went green EnelGreenPower Relive us exciting performance gilbertogil extraordinary Brazilian artist environmental advocate Find  httpstcoJkgHvYGPgA,English,Positive,-,-,-
272,272,2022-07-11 06:52:23+00:00,UmbriaJazz_OFC,"Day 4 🎡 #umbriajazz22

🚩 https://t.co/up1KtuUnIf https://t.co/JJruFITQsz","Day 4  umbriajazz22

 httpstcoup1KtuUnIf httpstcoJJruFITQsz",English,Neutral,-,-,-
324,324,2022-07-09 09:33:02+00:00,JossStonePL,"NEW PHOTOS: @JossStone performing in Perugia, Italy @UmbriaJazz_OFC last night #JossStone #Perugia #Italy #UmbriaJazz #NeverForgetMyLoveTour via @Nuerburgring1 taken by Perugia Today https://t.co/EePpMs820B",NEW PHOTOS JossStone performing Perugia Italy UmbriaJazzOFC last night JossStone Perugia Italy UmbriaJazz NeverForgetMyLoveTour via Nuerburgring1 taken Perugia Today httpstcoEePpMs820B,English,Neutral,-,-,-
325,325,2022-07-09 09:29:46+00:00,JossStonePL,"NEW VIDEO: @JossStone performing ""Free Me"" &amp; ""The Chokin' Kind"" in Perugia, Italy @UmbriaJazz_OFC last night: https://t.co/i5VgKvJISy #JossStone #Perugia #Italy #UmbriaJazz #NeverForgetMyLoveTour",NEW VIDEO JossStone performing Free Me amp The Chokin Kind Perugia Italy UmbriaJazzOFC last night httpstcoi5VgKvJISy JossStone Perugia Italy UmbriaJazz NeverForgetMyLoveTour,English,Positive,-,-,-
330,330,2022-07-08 19:54:33+00:00,enelgreenpower,"All set for the @UmbriaJazz_OFC: the lights of the Enel Green Power Stage in Piazza IV Novembre, Perugia 🇮🇹 are on!
Can you feel the rhythm of green energy? #uj22 https://t.co/KKQl6K7BSY",All set UmbriaJazzOFC lights Enel Green Power Stage Piazza IV Novembre Perugia  on Can feel rhythm green energy uj22 httpstcoKKQl6K7BSY,English,Positive,-,-,-
331,331,2022-07-08 19:50:22+00:00,Mary___Wilson,@UmbriaJazz_OFC we have missed you. #funkoff #jossstone @JossStone . Balmy nights in Perugia,UmbriaJazzOFC missed you funkoff jossstone JossStone  Balmy nights Perugia,English,Negative,-,-,-
332,332,2022-07-08 19:12:42+00:00,maurizio_bufi,On stage in attesa dei Funk off &amp; Mark Lettieri poi Jesse Stone. Che serata!!! @UmbriaJazz_OFC https://t.co/KDAnYqsXhU,On stage attesa Funk off amp Mark Lettieri poi Jesse Stone Che serata UmbriaJazzOFC httpstcoKDAnYqsXhU,English,Neutral,-,-,-
336,336,2022-07-08 13:52:40+00:00,bernamila,Is this green washing? @milano_xr @UmbriaJazz_OFC @enelenergia https://t.co/xUyiuGulcE,Is green washing milanoxr UmbriaJazzOFC enelenergia httpstcoxUyiuGulcE,English,Neutral,-,-,-
338,338,2022-07-08 11:52:14+00:00,UmbriaJazz_OFC,"DAY 1 🔥 #uj22

🚩 https://t.co/up1KtuUnIf https://t.co/A0MjiODPSv","DAY 1  uj22

 httpstcoup1KtuUnIf httpstcoA0MjiODPSv",English,Neutral,-,-,-
340,340,2022-07-08 11:22:00+00:00,explore_umbria,"Today Umbria Jazz starts in Perugia - this is one of the most important jazz festivals in the world and has been held annually since 1973. 🎷

Will you be attending this year?

#exploreUmbria #UmbriaJazz https://t.co/YeaQaz9Jtb",Today Umbria Jazz starts Perugia  one important jazz festivals world held annually since 1973  Will attending year exploreUmbria UmbriaJazz httpstcoYeaQaz9Jtb,English,Positive,-,-,starts perugia one important jazz attending year exploreumbria umbriajazz httpstcoyeaqaz9jtb
346,346,2022-07-08 09:12:00+00:00,EndCent,"Al via il primo weekend di #UmbriaJazz 
https://t.co/ftMKl29hmN https://t.co/EU61fTdSW3",Al via primo weekend UmbriaJazz httpstcoftMKl29hmN httpstcoEU61fTdSW3,English,Neutral,-,-,-
355,355,2022-07-07 18:15:27+00:00,ottefunk,@JonLampleyMusic @huntertonesband @UmbriaJazz_OFC Enjoy!,JonLampleyMusic huntertonesband UmbriaJazzOFC Enjoy,English,Positive,-,-,-
357,357,2022-07-07 17:15:49+00:00,taraanne2513,"@JonLampleyMusic @huntertonesband @UmbriaJazz_OFC Safe travels! Enjoy Italy!!
Can’t wait to see you out on tour this summer!!",JonLampleyMusic huntertonesband UmbriaJazzOFC Safe travels Enjoy Italy Cant wait see tour summer,English,Positive,-,-,-
358,358,2022-07-07 17:03:52+00:00,nora_germain,@JonLampleyMusic @huntertonesband @UmbriaJazz_OFC yessss 🇮🇹,JonLampleyMusic huntertonesband UmbriaJazzOFC yessss ,English,Neutral,-,-,-
359,359,2022-07-07 16:59:07+00:00,JonLampleyMusic,ITALY BOUND!! @huntertonesband throwing down at @UmbriaJazz_OFC for the next week and a half 🔥,ITALY BOUND huntertonesband throwing UmbriaJazzOFC next week half ,English,Neutral,-,-,-
360,360,2022-07-07 11:19:13+00:00,pauloelly,"@gilbertogil @HKW_Berlin @UmbriaJazz_OFC Moço, faz um show extra em Londres, fiquei sem ingresso.😢",gilbertogil HKWBerlin UmbriaJazzOFC Moo faz show extra Londres fiquei ingresso,English,Neutral,-,-,-
379,379,2022-07-06 05:47:10+00:00,BerkleeEspanol,Prof. Fernando Huergo &amp; Chair of Piano Dave Limina perform for students at the 35th anniv. @BerkleeCollege Clinics at @UmbriaJazz_OFC - 2 weeks of awesome music ahead! https://t.co/yyiBLNHngV,Prof Fernando Huergo amp Chair Piano Dave Limina perform students 35th anniv BerkleeCollege Clinics UmbriaJazzOFC  2 weeks awesome music ahead httpstcoyyiBLNHngV,English,Positive,-,-,-
380,380,2022-07-06 05:43:29+00:00,BerkleeGlobal,Prof. of Bass Fernando Huergo and Chair of Piano Dave Limina perform for attends at the 35th anniversary @BerkleeCollege Clinics at @UmbriaJazz_OFC - 2 weeks of awesome music ahead! https://t.co/PdwaLvnUu7,Prof Bass Fernando Huergo Chair Piano Dave Limina perform attends 35th anniversary BerkleeCollege Clinics UmbriaJazzOFC  2 weeks awesome music ahead httpstcoPdwaLvnUu7,English,Positive,-,-,-
381,381,2022-07-06 01:13:01+00:00,Nancyontweets,"@AlannaBennett Ditto!
✅keratin &amp; highlights 
@UmbriaJazz_OFC 
@VisitTuscany 
❤️ 🇮🇹",AlannaBennett Ditto keratin amp highlights UmbriaJazzOFC VisitTuscany  ,English,Neutral,-,-,-
391,391,2022-07-03 11:10:52+00:00,Franz_Piombino,"We @ #sacromud are so excited to see the @jeffbeckmusic gig at @UmbriaJazz_OFC  on the 17th of July, with special guest #johnnydepp on guitar! It's going to be awesome!

#Blues #JeffBeck #umbriajazz #umbria #overgroundblues #music #Italy https://t.co/HQfLQKszy0",We  sacromud excited see jeffbeckmusic gig UmbriaJazzOFC 17th July special guest johnnydepp guitar Its going awesome Blues JeffBeck umbriajazz umbria overgroundblues music Italy httpstcoHQfLQKszy0,English,Positive,-,-,-
394,394,2022-07-02 20:00:59+00:00,allanharris,The @UmbriaJazz_OFC festival is coming up soon.  It's one of the best in the world.,The UmbriaJazzOFC festival coming soon Its one best world,English,Positive,-,-,the umbriajazzofc soon its one best world
395,395,2022-07-02 13:14:54+00:00,DamianoMe,"Busy bee Perugia getting ready for Umbria Jazz. The weather is freaking hot though, steady 35-37 C everyday. #UmbriaJazz #Italy #Summer #Tourism https://t.co/013YgTB6vH",Busy bee Perugia getting ready Umbria Jazz The weather freaking hot though steady 3537 C everyday UmbriaJazz Italy Summer Tourism httpstco013YgTB6vH,English,Negative,-,-,-
403,403,2022-06-29 08:12:04+00:00,ag_lafonte,"🎺 @ag_lafonte suggests: @UmbriaJazz_OFC 
8-17 July 2022 - #Perugia
Book now @ag_lafonte!
📌 https://t.co/V3wHT0wLIb

https://t.co/MzruP0okpu

#UJ22 #umbriajazz #umbriajazz22 #lafonteholidayfarm #Umbria #Italy #jazzlover #jazzlovers", aglafonte suggests UmbriaJazzOFC 817 July 2022  Perugia Book now aglafonte  httpstcoV3wHT0wLIb httpstcoMzruP0okpu UJ22 umbriajazz umbriajazz22 lafonteholidayfarm Umbria Italy jazzlover jazzlovers,English,Neutral,-,-,-
410,410,2022-06-25 07:15:36+00:00,PaoloDellaCiana,"GM ☀️

Another Pola from my archive, tribute to JM Basquiat 

Today I’m going to work on the details of my new exhibition. The vernissage is the 15th of July in Perugia, during the wonderful #umbriajazz festival 

It would be great to see you there. 
Are you planning to come? https://t.co/G4Qa1NJeA3",GM  Another Pola archive tribute JM Basquiat Today Im going work details new exhibition The vernissage 15th July Perugia wonderful umbriajazz festival It would great see there Are planning come httpstcoG4Qa1NJeA3,English,Positive,-,-,15th july perugia wonderful umbriajazz there are planning come httpstcog4qa1njea3
411,411,2022-06-25 05:31:00+00:00,UmbriaJazz_OFC,"Main stage #UJ22 🎡
17 luglio - July 17
Arena Santa Giuliana

@jeffbeckmusic plus very special guest Johnny Depp
opening act @SamaraJoy99 &amp; Pasquale Grasso Trio

🚩  𝗧𝗶𝗰𝗸𝗲𝘁𝘀 // 𝗕𝗶𝗴𝗹𝗶𝗲𝘁𝘁𝗶 → https://t.co/4gkV90Y3vE https://t.co/djzCOaHrrI",Main stage UJ22  17 luglio  July 17 Arena Santa Giuliana jeffbeckmusic plus special guest Johnny Depp opening act SamaraJoy99 amp Pasquale Grasso Trio      httpstco4gkV90Y3vE httpstcodjzCOaHrrI,English,Positive,-,-,-
412,412,2022-06-24 05:30:00+00:00,UmbriaJazz_OFC,"Main stage #UJ22 🎡
16 luglio - July 16
Arena Santa Giuliana

• Tom Jones
opening act @SamaraJoy99 &amp; #PasqualeGrasso Trio

🚩  𝗧𝗶𝗰𝗸𝗲𝘁𝘀 // 𝗕𝗶𝗴𝗹𝗶𝗲𝘁𝘁𝗶 → https://t.co/4gkV90Y3vE https://t.co/h6bgWtEEEh",Main stage UJ22  16 luglio  July 16 Arena Santa Giuliana  Tom Jones opening act SamaraJoy99 amp PasqualeGrasso Trio      httpstco4gkV90Y3vE httpstcoh6bgWtEEEh,English,Neutral,-,-,-
413,413,2022-06-23 05:28:00+00:00,UmbriaJazz_OFC,"Main stage #UJ22 🎡
15 luglio - July 15
Arena Santa Giuliana

• @DianaKrall  
opening act #PedroMartins 

🚩  𝗧𝗶𝗰𝗸𝗲𝘁𝘀 // 𝗕𝗶𝗴𝗹𝗶𝗲𝘁𝘁𝗶 → https://t.co/4gkV90Y3vE https://t.co/n3uDJ5RAtv",Main stage UJ22  15 luglio  July 15 Arena Santa Giuliana  DianaKrall opening act PedroMartins      httpstco4gkV90Y3vE httpstcon3uDJ5RAtv,English,Neutral,-,-,-
416,416,2022-06-22 05:27:00+00:00,UmbriaJazz_OFC,"Main stage #UJ22 🎡
14 luglio - July 14
Arena Santa Giuliana

• @herbiehancock 
opening act #PedroMartins

🚩  𝗧𝗶𝗰𝗸𝗲𝘁𝘀 // 𝗕𝗶𝗴𝗹𝗶𝗲𝘁𝘁𝗶 → https://t.co/4gkV90Gs74 https://t.co/q56liz5aKc",Main stage UJ22  14 luglio  July 14 Arena Santa Giuliana  herbiehancock opening act PedroMartins      httpstco4gkV90Gs74 httpstcoq56liz5aKc,English,Neutral,-,-,-
419,419,2022-06-21 05:24:00+00:00,UmbriaJazz_OFC,"Main stage #UJ22 🎡
13 luglio - July 13
Arena Santa Giuliana

• The Comet Is Coming 
• @corywong feat. @DaveKozMusic 

🚩  𝗧𝗶𝗰𝗸𝗲𝘁𝘀 // 𝗕𝗶𝗴𝗹𝗶𝗲𝘁𝘁𝗶 → https://t.co/4gkV90Y3vE https://t.co/LzWOlbaGGQ",Main stage UJ22  13 luglio  July 13 Arena Santa Giuliana  The Comet Is Coming  corywong feat DaveKozMusic      httpstco4gkV90Y3vE httpstcoLzWOlbaGGQ,English,Neutral,-,-,-
421,421,2022-06-20 16:43:00+00:00,UmbriaJazz_OFC,"Umbria Jazz 22 is coming 🔥

 Full program →https://t.co/C9gIKdNJfl https://t.co/m6Y32W7s0R",Umbria Jazz 22 is coming  Full program httpstcoC9gIKdNJfl httpstcom6Y32W7s0R,English,Neutral,-,-,-
423,423,2022-06-20 12:49:17+00:00,Incognito_world,Italian tour kicks off next month and we are coming back to @UmbriaJazz_OFC !! We can't wait!! https://t.co/9N1QTh3Rpv,Italian tour kicks next month coming back UmbriaJazzOFC  We cant wait httpstco9N1QTh3Rpv,English,Neutral,-,-,-
424,424,2022-06-20 12:48:02+00:00,Boxol,"Eh vabbè... Ci vediamo a #Perugia con #JeffBeck e #johnnydeep 🔥🔥

https://t.co/6znpUsTFQN

#umbriajazz https://t.co/ftvMtHdxa5",Eh vabb Ci vediamo Perugia con JeffBeck johnnydeep  httpstco6znpUsTFQN umbriajazz httpstcoftvMtHdxa5,English,Neutral,-,-,-
425,425,2022-06-20 09:22:05+00:00,UmbriaJazz_OFC,"Main stage #UJ22 🎡
12 luglio - July 12
Arena Santa Giuliana

• @ddbprods &amp; The Memphis Soulphony 
• @Incognito_world 

🚩  𝗧𝗶𝗰𝗸𝗲𝘁𝘀 // 𝗕𝗶𝗴𝗹𝗶𝗲𝘁𝘁𝗶 → https://t.co/4gkV90Y3vE https://t.co/q3QU1L4IPu",Main stage UJ22  12 luglio  July 12 Arena Santa Giuliana  ddbprods amp The Memphis Soulphony  Incognitoworld      httpstco4gkV90Y3vE httpstcoq3QU1L4IPu,English,Neutral,-,-,-
426,426,2022-06-17 17:51:25+00:00,hapdaly,@BossoFabrizio devastated you are not playing @UmbriaJazz_OFC in Perugia in July. Will miss you. What are your touring plans in 2022?. Any chance Dublin Ireland ?,BossoFabrizio devastated playing UmbriaJazzOFC Perugia July Will miss you What touring plans 2022 Any chance Dublin Ireland ,English,Negative,-,-,-
428,428,2022-06-17 15:32:49+00:00,Rgelato,@SwanstonRobert @UmbriaJazz_OFC It really was .,SwanstonRobert UmbriaJazzOFC It really ,English,Neutral,-,-,-
429,429,2022-06-17 15:29:12+00:00,SwanstonRobert,"@Rgelato @UmbriaJazz_OFC That must have been one of the highlights of your career, Ray.",Rgelato UmbriaJazzOFC That must one highlights career Ray,English,Neutral,-,-,-
430,430,2022-06-17 15:25:44+00:00,Rgelato,Good times hanging with Tony at @UmbriaJazz_OFC many years ago . https://t.co/4PVTDJq6Ff,Good times hanging Tony UmbriaJazzOFC many years ago  httpstco4PVTDJq6Ff,English,Positive,-,-,-
432,432,2022-06-17 05:35:00+00:00,UmbriaJazz_OFC,"Main stage #UJ22 🎡
11 luglio - July 11
Arena Santa Giuliana

• @callmekingfish  
• @jamiecullum 

🚩  𝗧𝗶𝗰𝗸𝗲𝘁𝘀 // 𝗕𝗶𝗴𝗹𝗶𝗲𝘁𝘁𝗶 → https://t.co/up1KtuUnIf https://t.co/UlYeOZBddD",Main stage UJ22  11 luglio  July 11 Arena Santa Giuliana  callmekingfish  jamiecullum      httpstcoup1KtuUnIf httpstcoUlYeOZBddD,English,Neutral,-,-,-
433,433,2022-06-16 05:34:00+00:00,UmbriaJazz_OFC,"Main stage #UJ22 🎡
8 luglio - July 8
Arena Santa Giuliana

• Mark Lettieri &amp; @funkoff_2000   
• @JossStone 'Never Forget My Love Tour 2022'

🚩  𝗧𝗶𝗰𝗸𝗲𝘁𝘀 // 𝗕𝗶𝗴𝗹𝗶𝗲𝘁𝘁𝗶 → https://t.co/up1KtuUnIf https://t.co/G2nyJZCDSs",Main stage UJ22  8 luglio  July 8 Arena Santa Giuliana  Mark Lettieri amp funkoff2000  JossStone Never Forget My Love Tour 2022      httpstcoup1KtuUnIf httpstcoG2nyJZCDSs,English,Negative,-,-,-
437,437,2022-06-14 15:33:07+00:00,UmbriaJazz_OFC,"Main stage #UJ22 🎡
9 luglio - July 9
Arena Santa Giuliana

• @marisamonte 
• @gilbertogil &amp; Family ""Nós a gente""

🚩  𝗧𝗶𝗰𝗸𝗲𝘁𝘀 // 𝗕𝗶𝗴𝗹𝗶𝗲𝘁𝘁𝗶 → https://t.co/up1KtuUnIf https://t.co/96Scv3YUX8",Main stage UJ22  9 luglio  July 9 Arena Santa Giuliana  marisamonte  gilbertogil amp Family Ns gente      httpstcoup1KtuUnIf httpstco96Scv3YUX8,English,Neutral,-,-,-
440,440,2022-06-13 19:54:13+00:00,martinabcecchi,"Happiness 😍
My husband not only bought us tickets for #jeffbeck and #JohnnyDepp concert at #umbriajazz but now he has pre ordered both CD and vinile of their new album 😍😍😍😍😍  @LuisMC_88 you are the only human being that know me more than myself and I love you deeply ❤️❤️❤️ https://t.co/OVjMaoknaA",Happiness  My husband bought us tickets jeffbeck JohnnyDepp concert umbriajazz pre ordered CD vinile new album  LuisMC88 human know I love deeply  httpstcoOVjMaoknaA,English,Positive,-,-,-
441,441,2022-06-12 13:21:47+00:00,TecceFerdiNando,I have Johnny Depp concert tickets!!! I just bought them!!!!! #JohnnyDepp #jazz #umbriajazz #JOHNNYDEPPWINS #JOHNNY,I Johnny Depp concert tickets I bought them JohnnyDepp jazz umbriajazz JOHNNYDEPPWINS JOHNNY,English,Neutral,-,-,-
450,450,2022-06-07 19:34:26+00:00,gubbiottisimone,@TheBlueTrane @HilaryRWriter @the_licorice @ElementsOfJazz @JazzBitesRadio @SammyStein111 @ATJazzPodcast @UmbriaJazz_OFC @ResilienceMana Thanks a lot!!,TheBlueTrane HilaryRWriter thelicorice ElementsOfJazz JazzBitesRadio SammyStein111 ATJazzPodcast UmbriaJazzOFC ResilienceMana Thanks lot,English,Positive,thebluetrane hilaryrwriter thelicorice elementsofjazz jazzbites atjazzpodcast umbriajazzofc resiliencemana thanks lot,-,-
451,451,2022-06-07 18:42:44+00:00,TheBlueTrane,@gubbiottisimone @HilaryRWriter @the_licorice @ElementsOfJazz @JazzBitesRadio @SammyStein111 @ATJazzPodcast @UmbriaJazz_OFC @ResilienceMana I shall give it a listen this weekend Simone 👍🏻,gubbiottisimone HilaryRWriter thelicorice ElementsOfJazz JazzBitesRadio SammyStein111 ATJazzPodcast UmbriaJazzOFC ResilienceMana I shall give listen weekend Simone ,English,Neutral,gubbiottisimone hilaryrwriter thelicorice elementsofjazz jazzbites shall give listen weekend simone,-,-
